Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-08-14 00:00,180.0,0.0
2023-08-14 01:00,929.6,0.0
2023-08-14 02:00,531.8,0.0
2023-08-14 03:00,220.7,0.0
2023-08-14 04:00,2448.9,0.0
2023-08-14 05:00,3139.2,0.0
2023-08-14 06:00,3044.8,0.0
2023-08-14 07:00,3556.8,0.0
2023-08-14 08:00,4187.8,0.0
2023-08-14 09:00,3086.3999999999996,0.0
2023-08-14 10:00,2087.8999999999996,0.0
2023-08-14 11:00,1872.6,0.0
2023-08-14 12:00,2727.3999999999996,0.0
2023-08-14 13:00,1443.0,0.0
2023-08-14 14:00,356.2,0.0
2023-08-14 15:00,340.2,0.0
2023-08-14 16:00,338.59999999999997,0.0
2023-08-14 17:00,339.90000000000003,0.0
2023-08-14 18:00,338.7,0.0
2023-08-14 19:00,339.2,0.0
2023-08-14 20:00,375.8,0.0
2023-08-14 21:00,1176.7,0.0
2023-08-14 22:00,314.59999999999997,0.0
2023-08-14 23:00,263.0,0.0
