Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-08-25 00:00,260.9,0.0
2023-08-25 01:00,337.5,0.0
2023-08-25 02:00,360.8,0.0
2023-08-25 03:00,597.6999999999999,0.0
2023-08-25 04:00,2384.2,0.0
2023-08-25 05:00,3437.3,0.0
2023-08-25 06:00,3502.8,0.0
2023-08-25 07:00,2944.0,0.0
2023-08-25 08:00,2936.5,0.0
2023-08-25 09:00,3476.3,0.0
2023-08-25 10:00,4374.5,0.0
2023-08-25 11:00,3847.8,0.0
2023-08-25 12:00,2777.9,0.0
2023-08-25 13:00,2314.1,0.0
2023-08-25 14:00,702.0,0.0
2023-08-25 15:00,1204.8,0.0
2023-08-25 16:00,343.6,0.0
2023-08-25 17:00,337.5,0.0
2023-08-25 18:00,319.1,0.0
2023-08-25 19:00,285.40000000000003,0.0
2023-08-25 20:00,215.40000000000003,0.0
2023-08-25 21:00,260.90000000000003,0.0
2023-08-25 22:00,280.5,0.0
2023-08-25 23:00,604.7,0.0
