Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-08-03 00:00,176.7,0.0
2023-08-03 01:00,223.39999999999998,0.0
2023-08-03 02:00,220.50000000000003,0.0
2023-08-03 03:00,227.1,0.0
2023-08-03 04:00,4439.299999999999,0.0
2023-08-03 05:00,3687.3,0.0
2023-08-03 06:00,3587.2,0.0
2023-08-03 07:00,4133.5,0.0
2023-08-03 08:00,4949.0,0.0
2023-08-03 09:00,5672.2,0.0
2023-08-03 10:00,5001.700000000001,0.0
2023-08-03 11:00,4307.099999999999,0.0
2023-08-03 12:00,4570.8,0.0
2023-08-03 13:00,913.3,0.0
2023-08-03 14:00,461.6,0.0
2023-08-03 15:00,318.0,0.0
2023-08-03 16:00,223.6,0.0
2023-08-03 17:00,223.39999999999998,0.0
2023-08-03 18:00,527.6,0.0
2023-08-03 19:00,615.5,0.0
2023-08-03 20:00,223.5,0.0
2023-08-03 21:00,171.29999999999998,0.0
2023-08-03 22:00,171.39999999999998,0.0
2023-08-03 23:00,228.79999999999998,0.0
