Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2022-11-15 00:00,411.2,0.0
2022-11-15 01:00,885.2,0.0
2022-11-15 02:00,192.29999999999998,0.0
2022-11-15 03:00,270.79999999999995,0.0
2022-11-15 04:00,214.29999999999998,0.0
2022-11-15 05:00,950.0,0.0
2022-11-15 06:00,3181.7,0.0
2022-11-15 07:00,3934.4,0.0
2022-11-15 08:00,4322.2,0.0
2022-11-15 09:00,4114.8,0.0
2022-11-15 10:00,4065.6,0.0
2022-11-15 11:00,4313.4,0.0
2022-11-15 12:00,3324.7,0.0
2022-11-15 13:00,3981.1,0.0
2022-11-15 14:00,4001.5,0.0
2022-11-15 15:00,1965.9,0.0
2022-11-15 16:00,1090.4,0.0
2022-11-15 17:00,1790.0,0.0
2022-11-15 18:00,151.7,0.0
2022-11-15 19:00,184.50000000000003,0.0
2022-11-15 20:00,207.20000000000002,0.0
2022-11-15 21:00,141.4,0.0
2022-11-15 22:00,193.2,0.0
2022-11-15 23:00,202.3,0.0
