Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2022-09-20 00:00,1122.1,0.0
2022-09-20 01:00,125.9,0.0
2022-09-20 02:00,217.0,0.0
2022-09-20 03:00,147.4,0.0
2022-09-20 04:00,273.3,0.0
2022-09-20 05:00,488.3,0.0
2022-09-20 06:00,581.8,0.0
2022-09-20 07:00,2219.5,297.2
2022-09-20 08:00,1401.3999999999999,367.6
2022-09-20 09:00,1770.3999999999999,217.6
2022-09-20 10:00,2791.7,0.0
2022-09-20 11:00,3674.6,0.0
2022-09-20 12:00,2888.8999999999996,0.0
2022-09-20 13:00,2705.1,0.0
2022-09-20 14:00,921.1,0.0
2022-09-20 15:00,1472.3,0.0
2022-09-20 16:00,1114.6000000000001,0.0
2022-09-20 17:00,1399.1,0.0
2022-09-20 18:00,743.5,0.0
2022-09-20 19:00,334.5,0.0
2022-09-20 20:00,588.8,0.0
2022-09-20 21:00,914.0999999999999,0.0
2022-09-20 22:00,284.2,0.0
2022-09-20 23:00,328.1,0.0
