Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-04-06 00:00,236.49999999999997,0.0
2023-04-06 01:00,173.79999999999998,0.0
2023-04-06 02:00,226.3,0.0
2023-04-06 03:00,249.2,0.0
2023-04-06 04:00,3410.1,0.0
2023-04-06 05:00,5346.9,0.0
2023-04-06 06:00,6637.5,0.0
2023-04-06 07:00,6136.6,0.0
2023-04-06 08:00,6517.0,0.0
2023-04-06 09:00,6965.6,0.0
2023-04-06 10:00,7120.5,0.0
2023-04-06 11:00,6272.0,0.0
2023-04-06 12:00,5032.200000000001,0.0
2023-04-06 13:00,4056.3999999999996,0.0
2023-04-06 14:00,3622.5,0.0
2023-04-06 15:00,2238.2,0.0
2023-04-06 16:00,787.3,0.0
2023-04-06 17:00,813.4000000000001,0.0
2023-04-06 18:00,693.6999999999999,0.0
2023-04-06 19:00,191.0,0.0
2023-04-06 20:00,232.9,0.0
2023-04-06 21:00,151.10000000000002,0.0
2023-04-06 22:00,352.5,0.0
2023-04-06 23:00,861.0,0.0
