Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-06-14 00:00,301.90000000000003,0.0
2023-06-14 01:00,285.40000000000003,0.0
2023-06-14 02:00,370.8,0.0
2023-06-14 03:00,317.59999999999997,0.0
2023-06-14 04:00,2642.3,0.0
2023-06-14 05:00,3544.5,0.0
2023-06-14 06:00,3897.1,0.0
2023-06-14 07:00,4435.5,0.0
2023-06-14 08:00,4019.1000000000004,0.0
2023-06-14 09:00,4150.1,0.0
2023-06-14 10:00,3651.6,0.0
2023-06-14 11:00,4860.2,0.0
2023-06-14 12:00,4574.5,0.0
2023-06-14 13:00,3396.2,0.0
2023-06-14 14:00,3273.7999999999997,0.0
2023-06-14 15:00,1337.2,0.0
2023-06-14 16:00,465.2,0.0
2023-06-14 17:00,864.4,0.0
2023-06-14 18:00,736.8000000000001,0.0
2023-06-14 19:00,471.09999999999997,0.0
2023-06-14 20:00,436.9,0.0
2023-06-14 21:00,400.8,0.0
2023-06-14 22:00,321.4,0.0
2023-06-14 23:00,444.0,0.0
