Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-02-27 00:00,145.3,0.0
2023-02-27 01:00,181.60000000000002,0.0
2023-02-27 02:00,455.0,0.0
2023-02-27 03:00,915.5,0.0
2023-02-27 04:00,180.3,0.0
2023-02-27 05:00,4459.5,0.0
2023-02-27 06:00,6495.200000000001,0.0
2023-02-27 07:00,7979.200000000001,0.0
2023-02-27 08:00,6583.099999999999,0.0
2023-02-27 09:00,6762.0,0.0
2023-02-27 10:00,7236.400000000001,0.0
2023-02-27 11:00,7975.0,0.0
2023-02-27 12:00,7685.900000000001,0.0
2023-02-27 13:00,7054.200000000001,0.0
2023-02-27 14:00,5097.099999999999,0.0
2023-02-27 15:00,1801.1,0.0
2023-02-27 16:00,1615.3999999999999,0.0
2023-02-27 17:00,1139.0,0.0
2023-02-27 18:00,227.6,0.0
2023-02-27 19:00,559.8,0.0
2023-02-27 20:00,451.29999999999995,0.0
2023-02-27 21:00,225.2,0.0
2023-02-27 22:00,152.89999999999998,0.0
2023-02-27 23:00,228.6,0.0
