Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2022-10-17 00:00,205.00000000000003,0.0
2022-10-17 01:00,126.39999999999999,0.0
2022-10-17 02:00,211.20000000000002,0.0
2022-10-17 03:00,189.90000000000003,0.0
2022-10-17 04:00,335.7,0.0
2022-10-17 05:00,1306.8,0.0
2022-10-17 06:00,2219.7,0.0
2022-10-17 07:00,1949.5,0.0
2022-10-17 08:00,1260.8,0.0
2022-10-17 09:00,1728.7,0.0
2022-10-17 10:00,1720.4,0.0
2022-10-17 11:00,2430.0,0.0
2022-10-17 12:00,1208.7999999999997,0.0
2022-10-17 13:00,1227.8999999999999,0.0
2022-10-17 14:00,1062.6,0.0
2022-10-17 15:00,1764.9,0.0
2022-10-17 16:00,1163.1999999999998,0.0
2022-10-17 17:00,236.4,0.0
2022-10-17 18:00,212.6,0.0
2022-10-17 19:00,156.29999999999998,0.0
2022-10-17 20:00,194.70000000000002,0.0
2022-10-17 21:00,216.4,0.0
2022-10-17 22:00,998.1,0.0
2022-10-17 23:00,139.0,0.0
