Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2022-12-02 00:00,135.5,0.0
2022-12-02 01:00,210.20000000000002,0.0
2022-12-02 02:00,132.1,0.0
2022-12-02 03:00,201.20000000000002,0.0
2022-12-02 04:00,975.2,0.0
2022-12-02 05:00,264.7,0.0
2022-12-02 06:00,837.2,0.0
2022-12-02 07:00,1672.6,0.0
2022-12-02 08:00,2689.0,0.0
2022-12-02 09:00,1697.4,0.0
2022-12-02 10:00,516.1,0.0
2022-12-02 11:00,448.9,0.0
2022-12-02 12:00,496.7,0.0
2022-12-02 13:00,483.70000000000005,0.0
2022-12-02 14:00,464.79999999999995,0.0
2022-12-02 15:00,505.29999999999995,0.0
2022-12-02 16:00,1304.5,0.0
2022-12-02 17:00,526.5,0.0
2022-12-02 18:00,450.6,0.0
2022-12-02 19:00,519.8,0.0
2022-12-02 20:00,472.2,0.0
2022-12-02 21:00,493.0,0.0
2022-12-02 22:00,489.4,0.0
2022-12-02 23:00,470.4,0.0
