Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-08-07 00:00,218.79999999999998,0.0
2023-08-07 01:00,220.7,0.0
2023-08-07 02:00,218.7,0.0
2023-08-07 03:00,219.8,0.0
2023-08-07 04:00,3790.1,0.0
2023-08-07 05:00,5113.5,0.0
2023-08-07 06:00,4885.9,0.0
2023-08-07 07:00,4624.4,0.0
2023-08-07 08:00,4654.3,0.0
2023-08-07 09:00,5983.299999999999,0.0
2023-08-07 10:00,5714.299999999999,0.0
2023-08-07 11:00,4546.6,0.0
2023-08-07 12:00,5449.6,0.0
2023-08-07 13:00,4146.1,0.0
2023-08-07 14:00,2763.3999999999996,0.0
2023-08-07 15:00,1533.8000000000002,0.0
2023-08-07 16:00,228.7,0.0
2023-08-07 17:00,935.4,0.0
2023-08-07 18:00,226.1,0.0
2023-08-07 19:00,226.99999999999997,0.0
2023-08-07 20:00,228.0,0.0
2023-08-07 21:00,157.6,0.0
2023-08-07 22:00,201.20000000000002,0.0
2023-08-07 23:00,235.0,0.0
