Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2022-09-19 00:00,216.9,0.0
2022-09-19 01:00,191.90000000000003,0.0
2022-09-19 02:00,608.9,0.0
2022-09-19 03:00,829.6999999999999,0.0
2022-09-19 04:00,210.79999999999998,0.0
2022-09-19 05:00,2390.2000000000003,0.0
2022-09-19 06:00,2218.7,0.0
2022-09-19 07:00,2872.5000000000005,0.0
2022-09-19 08:00,4193.4,0.0
2022-09-19 09:00,3130.7,0.0
2022-09-19 10:00,3369.0,0.0
2022-09-19 11:00,3646.7000000000003,0.0
2022-09-19 12:00,661.6000000000001,0.0
2022-09-19 13:00,519.4,0.0
2022-09-19 14:00,297.6,0.0
2022-09-19 15:00,1105.8000000000002,0.0
2022-09-19 16:00,1321.2,0.0
2022-09-19 17:00,983.6000000000001,0.0
2022-09-19 18:00,945.2,0.0
2022-09-19 19:00,233.70000000000002,0.0
2022-09-19 20:00,188.3,0.0
2022-09-19 21:00,173.89999999999998,0.0
2022-09-19 22:00,184.7,0.0
2022-09-19 23:00,151.89999999999998,0.0
