Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-05-14 00:00,296.5,0.0
2023-05-14 01:00,355.9,0.0
2023-05-14 02:00,488.29999999999995,0.0
2023-05-14 03:00,1181.8,0.0
2023-05-14 04:00,364.9,0.0
2023-05-14 05:00,304.6,0.0
2023-05-14 06:00,345.8,0.0
2023-05-14 07:00,360.59999999999997,0.0
2023-05-14 08:00,281.90000000000003,0.0
2023-05-14 09:00,367.1,0.0
2023-05-14 10:00,362.59999999999997,0.0
2023-05-14 11:00,293.5,0.0
2023-05-14 12:00,504.0,0.0
2023-05-14 13:00,1251.4,0.0
2023-05-14 14:00,366.1,0.0
2023-05-14 15:00,340.59999999999997,0.0
2023-05-14 16:00,306.59999999999997,0.0
2023-05-14 17:00,367.0,0.0
2023-05-14 18:00,364.20000000000005,0.0
2023-05-14 19:00,363.7,0.0
2023-05-14 20:00,287.0,0.0
2023-05-14 21:00,368.90000000000003,0.0
2023-05-14 22:00,363.40000000000003,0.0
2023-05-14 23:00,1119.4,0.0
