Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-06-24 00:00,198.1,0.0
2023-06-24 01:00,1091.6999999999998,0.0
2023-06-24 02:00,164.20000000000002,0.0
2023-06-24 03:00,154.29999999999998,0.0
2023-06-24 04:00,200.4,0.0
2023-06-24 05:00,197.6,0.0
2023-06-24 06:00,176.9,0.0
2023-06-24 07:00,144.4,0.0
2023-06-24 08:00,201.7,0.0
2023-06-24 09:00,198.3,0.0
2023-06-24 10:00,197.4,0.0
2023-06-24 11:00,197.6,0.0
2023-06-24 12:00,1218.5,0.0
2023-06-24 13:00,197.5,0.0
2023-06-24 14:00,197.8,0.0
2023-06-24 15:00,198.20000000000002,0.0
2023-06-24 16:00,197.4,0.0
2023-06-24 17:00,198.20000000000002,0.0
2023-06-24 18:00,197.7,0.0
2023-06-24 19:00,197.8,0.0
2023-06-24 20:00,197.8,0.0
2023-06-24 21:00,197.8,0.0
2023-06-24 22:00,121.6,0.0
2023-06-24 23:00,968.0,0.0
