Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-03-28 00:00,220.60000000000002,0.0
2023-03-28 01:00,922.5999999999999,0.0
2023-03-28 02:00,1072.7,0.0
2023-03-28 03:00,223.0,0.0
2023-03-28 04:00,3534.5,0.0
2023-03-28 05:00,5701.1,0.0
2023-03-28 06:00,8129.0,0.0
2023-03-28 07:00,6361.6,0.0
2023-03-28 08:00,6901.4,0.0
2023-03-28 09:00,8377.1,0.0
2023-03-28 10:00,9381.9,0.0
2023-03-28 11:00,8750.1,0.0
2023-03-28 12:00,7513.1,0.0
2023-03-28 13:00,7991.799999999999,0.0
2023-03-28 14:00,4322.5,0.0
2023-03-28 15:00,1816.7,0.0
2023-03-28 16:00,728.4,0.0
2023-03-28 17:00,726.3,0.0
2023-03-28 18:00,1175.4,0.0
2023-03-28 19:00,187.20000000000002,0.0
2023-03-28 20:00,208.1,0.0
2023-03-28 21:00,175.29999999999998,0.0
2023-03-28 22:00,370.70000000000005,0.0
2023-03-28 23:00,172.2,0.0
