Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-01-13 00:00,166.7,0.0
2023-01-13 01:00,167.2,0.0
2023-01-13 02:00,205.2,0.0
2023-01-13 03:00,126.4,0.0
2023-01-13 04:00,208.89999999999998,0.0
2023-01-13 05:00,2053.6,0.0
2023-01-13 06:00,3883.4,0.0
2023-01-13 07:00,3484.8,0.0
2023-01-13 08:00,3829.9,0.0
2023-01-13 09:00,4350.299999999999,0.0
2023-01-13 10:00,5534.6,0.0
2023-01-13 11:00,5391.8,0.0
2023-01-13 12:00,4462.9,0.0
2023-01-13 13:00,3911.8,0.0
2023-01-13 14:00,3892.0,0.0
2023-01-13 15:00,1738.2,0.0
2023-01-13 16:00,773.6,0.0
2023-01-13 17:00,340.8,0.0
2023-01-13 18:00,332.1,0.0
2023-01-13 19:00,290.0,0.0
2023-01-13 20:00,1066.6,0.0
2023-01-13 21:00,300.9,0.0
2023-01-13 22:00,323.7,0.0
2023-01-13 23:00,339.1,0.0
