Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-08-23 00:00,226.8,0.0
2023-08-23 01:00,160.9,0.0
2023-08-23 02:00,185.7,0.0
2023-08-23 03:00,352.7,0.0
2023-08-23 04:00,2866.7,0.0
2023-08-23 05:00,3252.6000000000004,0.0
2023-08-23 06:00,3757.5,0.0
2023-08-23 07:00,4959.5,0.0
2023-08-23 08:00,3755.8,0.0
2023-08-23 09:00,4768.5,0.0
2023-08-23 10:00,4511.1,0.0
2023-08-23 11:00,3000.9999999999995,0.0
2023-08-23 12:00,2570.1,0.0
2023-08-23 13:00,2992.7999999999997,0.0
2023-08-23 14:00,1845.1000000000001,0.0
2023-08-23 15:00,834.3,0.0
2023-08-23 16:00,226.2,0.0
2023-08-23 17:00,225.29999999999998,0.0
2023-08-23 18:00,225.29999999999998,0.0
2023-08-23 19:00,225.1,0.0
2023-08-23 20:00,934.2,0.0
2023-08-23 21:00,202.29999999999998,0.0
2023-08-23 22:00,152.2,0.0
2023-08-23 23:00,232.1,0.0
