Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2023-03-08 00:00,195.4,0.0
2023-03-08 01:00,202.49999999999997,0.0
2023-03-08 02:00,156.49999999999997,0.0
2023-03-08 03:00,174.29999999999998,0.0
2023-03-08 04:00,202.10000000000002,0.0
2023-03-08 05:00,3393.4,0.0
2023-03-08 06:00,3842.5,0.0
2023-03-08 07:00,3836.5999999999995,0.0
2023-03-08 08:00,4352.2,0.0
2023-03-08 09:00,4914.6,0.0
2023-03-08 10:00,5281.299999999999,0.0
2023-03-08 11:00,5876.1,0.0
2023-03-08 12:00,5607.0,0.0
2023-03-08 13:00,5875.3,0.0
2023-03-08 14:00,3766.4,0.0
2023-03-08 15:00,2643.3,0.0
2023-03-08 16:00,849.9,0.0
2023-03-08 17:00,559.5999999999999,0.0
2023-03-08 18:00,829.1,0.0
2023-03-08 19:00,201.5,0.0
2023-03-08 20:00,133.20000000000002,0.0
2023-03-08 21:00,212.1,0.0
2023-03-08 22:00,199.4,0.0
2023-03-08 23:00,131.7,0.0
