Date/time UTC,Active energy Wh (C),Returned energy Wh (C)
2022-10-15 00:00,208.6,0.0
2022-10-15 01:00,156.7,0.0
2022-10-15 02:00,399.6,0.0
2022-10-15 03:00,973.0,0.0
2022-10-15 04:00,147.60000000000002,0.0
2022-10-15 05:00,190.10000000000002,0.0
2022-10-15 06:00,208.60000000000002,0.0
2022-10-15 07:00,145.1,0.0
2022-10-15 08:00,190.1,0.0
2022-10-15 09:00,207.1,0.0
2022-10-15 10:00,142.79999999999998,0.0
2022-10-15 11:00,195.0,0.0
2022-10-15 12:00,206.50000000000003,0.0
2022-10-15 13:00,1105.6,0.0
2022-10-15 14:00,270.4,0.0
2022-10-15 15:00,209.2,0.0
2022-10-15 16:00,200.00000000000003,0.0
2022-10-15 17:00,132.5,0.0
2022-10-15 18:00,212.0,0.0
2022-10-15 19:00,207.4,0.0
2022-10-15 20:00,139.70000000000002,0.0
2022-10-15 21:00,197.6,0.0
2022-10-15 22:00,207.6,0.0
2022-10-15 23:00,464.6,0.0
