Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-03-08 00:00,25.4,0.0
2023-03-08 01:00,25.2,0.0
2023-03-08 02:00,25.2,0.0
2023-03-08 03:00,25.2,0.0
2023-03-08 04:00,25.4,0.0
2023-03-08 05:00,1351.7,0.0
2023-03-08 06:00,2081.5,0.0
2023-03-08 07:00,2177.1,0.0
2023-03-08 08:00,2213.0,0.0
2023-03-08 09:00,2273.0,0.0
2023-03-08 10:00,2257.6,0.0
2023-03-08 11:00,2379.8,0.0
2023-03-08 12:00,2564.0,0.0
2023-03-08 13:00,2610.0,0.0
2023-03-08 14:00,2199.6,0.0
2023-03-08 15:00,2135.3,0.0
2023-03-08 16:00,516.0,0.0
2023-03-08 17:00,195.5,0.0
2023-03-08 18:00,26.4,0.0
2023-03-08 19:00,25.2,0.0
2023-03-08 20:00,25.4,0.0
2023-03-08 21:00,25.2,0.0
2023-03-08 22:00,25.2,0.0
2023-03-08 23:00,25.3,0.0
Total,active = 25233.2, returned = 0.0
