Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2022-09-20 00:00,22.5,0.0
2022-09-20 01:00,21.6,0.0
2022-09-20 02:00,22.0,0.0
2022-09-20 03:00,22.1,0.0
2022-09-20 04:00,22.1,0.0
2022-09-20 05:00,93.9,0.0
2022-09-20 06:00,180.5,0.0
2022-09-20 07:00,52.7,297.2
2022-09-20 08:00,0.2,367.6
2022-09-20 09:00,251.2,217.6
2022-09-20 10:00,994.5,0.0
2022-09-20 11:00,966.5,0.0
2022-09-20 12:00,972.6,0.0
2022-09-20 13:00,987.8,0.0
2022-09-20 14:00,296.8,0.0
2022-09-20 15:00,200.7,0.0
2022-09-20 16:00,398.0,0.0
2022-09-20 17:00,621.3,0.0
2022-09-20 18:00,389.3,0.0
2022-09-20 19:00,123.4,0.0
2022-09-20 20:00,123.2,0.0
2022-09-20 21:00,124.0,0.0
2022-09-20 22:00,123.5,0.0
2022-09-20 23:00,123.0,0.0
Total,active = 7133.4, returned = 882.4
