Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-04-21 00:00,105.1,0.0
2023-04-21 01:00,105.3,0.0
2023-04-21 02:00,105.0,0.0
2023-04-21 03:00,594.5,0.0
2023-04-21 04:00,1325.7,0.0
2023-04-21 05:00,1819.0,0.0
2023-04-21 06:00,2225.0,0.0
2023-04-21 07:00,2129.2,0.0
2023-04-21 08:00,2015.8,0.0
2023-04-21 09:00,1079.2,0.0
2023-04-21 10:00,235.0,0.0
2023-04-21 11:00,207.0,0.0
2023-04-21 12:00,458.2,0.0
2023-04-21 13:00,178.9,0.0
2023-04-21 14:00,292.0,0.0
2023-04-21 15:00,387.1,0.0
2023-04-21 16:00,180.6,0.0
2023-04-21 17:00,357.5,0.0
2023-04-21 18:00,309.4,0.0
2023-04-21 19:00,211.5,0.0
2023-04-21 20:00,380.9,0.0
2023-04-21 21:00,232.1,0.0
2023-04-21 22:00,222.8,0.0
2023-04-21 23:00,334.1,0.0
Total,active = 15490.9, returned = 0.0
