Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-01-14 00:00,78.1,0.0
2023-01-14 01:00,78.3,0.0
2023-01-14 02:00,78.9,0.0
2023-01-14 03:00,78.1,0.0
2023-01-14 04:00,78.4,0.0
2023-01-14 05:00,78.3,0.0
2023-01-14 06:00,78.1,0.0
2023-01-14 07:00,79.3,0.0
2023-01-14 08:00,78.0,0.0
2023-01-14 09:00,78.1,0.0
2023-01-14 10:00,78.0,0.0
2023-01-14 11:00,77.8,0.0
2023-01-14 12:00,78.0,0.0
2023-01-14 13:00,77.9,0.0
2023-01-14 14:00,80.1,0.0
2023-01-14 15:00,80.6,0.0
2023-01-14 16:00,79.9,0.0
2023-01-14 17:00,79.8,0.0
2023-01-14 18:00,79.7,0.0
2023-01-14 19:00,79.9,0.0
2023-01-14 20:00,79.8,0.0
2023-01-14 21:00,79.8,0.0
2023-01-14 22:00,79.7,0.0
2023-01-14 23:00,79.7,0.0
Total,active = 1894.3, returned = 0.0
