Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2022-09-18 00:00,53.5,0.0
2022-09-18 01:00,45.3,0.0
2022-09-18 02:00,46.0,0.0
2022-09-18 03:00,45.2,0.0
2022-09-18 04:00,45.6,0.0
2022-09-18 05:00,45.0,0.0
2022-09-18 06:00,45.3,0.0
2022-09-18 07:00,45.7,0.0
2022-09-18 08:00,45.3,0.0
2022-09-18 09:00,45.2,0.0
2022-09-18 10:00,46.0,0.0
2022-09-18 11:00,45.1,0.0
2022-09-18 12:00,45.1,0.0
2022-09-18 13:00,45.2,0.0
2022-09-18 14:00,45.2,0.0
2022-09-18 15:00,45.0,0.0
2022-09-18 16:00,45.3,0.0
2022-09-18 17:00,46.1,0.0
2022-09-18 18:00,45.2,0.0
2022-09-18 19:00,45.3,0.0
2022-09-18 20:00,44.9,0.0
2022-09-18 21:00,45.5,0.0
2022-09-18 22:00,45.2,0.0
2022-09-18 23:00,45.4,0.0
Total,active = 1096.6, returned = 0.0
