Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2022-11-07 00:00,19.8,0.0
2022-11-07 01:00,19.6,0.0
2022-11-07 02:00,19.8,0.0
2022-11-07 03:00,19.8,0.0
2022-11-07 04:00,19.8,0.0
2022-11-07 05:00,20.7,0.0
2022-11-07 06:00,627.5,0.0
2022-11-07 07:00,1051.6,0.0
2022-11-07 08:00,1123.7,0.0
2022-11-07 09:00,1123.1,0.0
2022-11-07 10:00,1092.1,0.0
2022-11-07 11:00,1122.3,0.0
2022-11-07 12:00,1296.9,0.0
2022-11-07 13:00,1261.3,0.0
2022-11-07 14:00,1551.4,0.0
2022-11-07 15:00,1019.5,0.0
2022-11-07 16:00,518.5,0.0
2022-11-07 17:00,524.0,0.0
2022-11-07 18:00,465.9,0.0
2022-11-07 19:00,23.4,0.0
2022-11-07 20:00,22.9,0.0
2022-11-07 21:00,23.7,0.0
2022-11-07 22:00,22.8,0.0
2022-11-07 23:00,23.0,0.0
Total,active = 13013.1, returned = 0.0
