Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-01-13 00:00,21.7,0.0
2023-01-13 01:00,23.7,0.0
2023-01-13 02:00,21.4,0.0
2023-01-13 03:00,21.7,0.0
2023-01-13 04:00,22.0,0.0
2023-01-13 05:00,393.8,0.0
2023-01-13 06:00,894.0,0.0
2023-01-13 07:00,1532.3,0.0
2023-01-13 08:00,1828.8,0.0
2023-01-13 09:00,1963.1,0.0
2023-01-13 10:00,2091.9,0.0
2023-01-13 11:00,1826.2,0.0
2023-01-13 12:00,1982.9,0.0
2023-01-13 13:00,1865.9,0.0
2023-01-13 14:00,1606.4,0.0
2023-01-13 15:00,631.9,0.0
2023-01-13 16:00,287.1,0.0
2023-01-13 17:00,78.4,0.0
2023-01-13 18:00,78.3,0.0
2023-01-13 19:00,78.2,0.0
2023-01-13 20:00,78.8,0.0
2023-01-13 21:00,78.0,0.0
2023-01-13 22:00,78.3,0.0
2023-01-13 23:00,78.2,0.0
Total,active = 17563.0, returned = 0.0
