Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2022-10-09 00:00,21.4,0.0
2022-10-09 01:00,21.2,0.0
2022-10-09 02:00,21.0,0.0
2022-10-09 03:00,20.4,0.0
2022-10-09 04:00,20.6,0.0
2022-10-09 05:00,21.0,0.0
2022-10-09 06:00,20.4,0.0
2022-10-09 07:00,20.4,0.0
2022-10-09 08:00,20.5,0.0
2022-10-09 09:00,20.4,0.0
2022-10-09 10:00,20.8,0.0
2022-10-09 11:00,21.5,0.0
2022-10-09 12:00,20.4,0.0
2022-10-09 13:00,20.8,0.0
2022-10-09 14:00,20.9,0.0
2022-10-09 15:00,20.9,0.0
2022-10-09 16:00,20.7,0.0
2022-10-09 17:00,21.0,0.0
2022-10-09 18:00,20.6,0.0
2022-10-09 19:00,20.5,0.0
2022-10-09 20:00,21.0,0.0
2022-10-09 21:00,21.7,0.0
2022-10-09 22:00,20.9,0.0
2022-10-09 23:00,20.6,0.0
Total,active = 499.6, returned = 0.0
