Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-01-05 00:00,20.8,0.0
2023-01-05 01:00,21.0,0.0
2023-01-05 02:00,21.0,0.0
2023-01-05 03:00,21.0,0.0
2023-01-05 04:00,21.0,0.0
2023-01-05 05:00,435.5,0.0
2023-01-05 06:00,1210.9,0.0
2023-01-05 07:00,2075.0,0.0
2023-01-05 08:00,2033.3,0.0
2023-01-05 09:00,2040.2,0.0
2023-01-05 10:00,2076.7,0.0
2023-01-05 11:00,2112.2,0.0
2023-01-05 12:00,2144.8,0.0
2023-01-05 13:00,2203.8,0.0
2023-01-05 14:00,2107.1,0.0
2023-01-05 15:00,1849.5,0.0
2023-01-05 16:00,508.3,0.0
2023-01-05 17:00,516.9,0.0
2023-01-05 18:00,113.9,0.0
2023-01-05 19:00,21.2,0.0
2023-01-05 20:00,22.0,0.0
2023-01-05 21:00,22.2,0.0
2023-01-05 22:00,21.9,0.0
2023-01-05 23:00,21.9,0.0
Total,active = 21642.1, returned = 0.0
