Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-05-05 00:00,51.6,0.0
2023-05-05 01:00,51.6,0.0
2023-05-05 02:00,51.6,0.0
2023-05-05 03:00,1245.5,0.0
2023-05-05 04:00,5337.4,0.0
2023-05-05 05:00,4128.8,0.0
2023-05-05 06:00,6808.3,0.0
2023-05-05 07:00,5240.5,0.0
2023-05-05 08:00,4103.6,0.0
2023-05-05 09:00,3726.6,0.0
2023-05-05 10:00,3668.5,0.0
2023-05-05 11:00,3682.3,0.0
2023-05-05 12:00,3637.2,0.0
2023-05-05 13:00,3492.2,0.0
2023-05-05 14:00,3387.3,0.0
2023-05-05 15:00,1254.5,0.0
2023-05-05 16:00,172.9,0.0
2023-05-05 17:00,99.8,0.0
2023-05-05 18:00,100.5,0.0
2023-05-05 19:00,56.9,0.0
2023-05-05 20:00,51.9,0.0
2023-05-05 21:00,51.9,0.0
2023-05-05 22:00,51.8,0.0
2023-05-05 23:00,51.9,0.0
Total,active = 50505.1, returned = 0.0
