Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-08-23 00:00,23.4,0.0
2023-08-23 01:00,23.5,0.0
2023-08-23 02:00,23.1,0.0
2023-08-23 03:00,134.4,0.0
2023-08-23 04:00,1357.1,0.0
2023-08-23 05:00,1415.0,0.0
2023-08-23 06:00,1614.7,0.0
2023-08-23 07:00,1690.8,0.0
2023-08-23 08:00,1708.2,0.0
2023-08-23 09:00,1657.0,0.0
2023-08-23 10:00,1665.9,0.0
2023-08-23 11:00,1649.1,0.0
2023-08-23 12:00,1553.8,0.0
2023-08-23 13:00,1507.6,0.0
2023-08-23 14:00,1391.2,0.0
2023-08-23 15:00,555.5,0.0
2023-08-23 16:00,18.9,0.0
2023-08-23 17:00,18.6,0.0
2023-08-23 18:00,18.6,0.0
2023-08-23 19:00,18.6,0.0
2023-08-23 20:00,19.0,0.0
2023-08-23 21:00,18.6,0.0
2023-08-23 22:00,18.6,0.0
2023-08-23 23:00,18.5,0.0
Total,active = 18119.7, returned = 0.0
