Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-01-19 00:00,50.4,0.0
2023-01-19 01:00,50.5,0.0
2023-01-19 02:00,50.4,0.0
2023-01-19 03:00,50.4,0.0
2023-01-19 04:00,51.3,0.0
2023-01-19 05:00,758.4,0.0
2023-01-19 06:00,1417.4,0.0
2023-01-19 07:00,1675.9,0.0
2023-01-19 08:00,1443.6,0.0
2023-01-19 09:00,1537.4,0.0
2023-01-19 10:00,1623.0,0.0
2023-01-19 11:00,1701.1,0.0
2023-01-19 12:00,1723.7,0.0
2023-01-19 13:00,1644.6,0.0
2023-01-19 14:00,1513.4,0.0
2023-01-19 15:00,526.1,0.0
2023-01-19 16:00,513.0,0.0
2023-01-19 17:00,190.8,0.0
2023-01-19 18:00,21.4,0.0
2023-01-19 19:00,21.6,0.0
2023-01-19 20:00,21.6,0.0
2023-01-19 21:00,21.7,0.0
2023-01-19 22:00,21.9,0.0
2023-01-19 23:00,21.3,0.0
Total,active = 16650.9, returned = 0.0
