Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-02-15 00:00,31.2,0.0
2023-02-15 01:00,31.3,0.0
2023-02-15 02:00,31.1,0.0
2023-02-15 03:00,31.0,0.0
2023-02-15 04:00,30.9,0.0
2023-02-15 05:00,1283.1,0.0
2023-02-15 06:00,1996.4,0.0
2023-02-15 07:00,2163.2,0.0
2023-02-15 08:00,2243.8,0.0
2023-02-15 09:00,2262.6,0.0
2023-02-15 10:00,2243.2,0.0
2023-02-15 11:00,2258.6,0.0
2023-02-15 12:00,2243.4,0.0
2023-02-15 13:00,2170.6,0.0
2023-02-15 14:00,1991.9,0.0
2023-02-15 15:00,537.1,0.0
2023-02-15 16:00,542.1,0.0
2023-02-15 17:00,546.2,0.0
2023-02-15 18:00,74.6,0.0
2023-02-15 19:00,54.8,0.0
2023-02-15 20:00,54.9,0.0
2023-02-15 21:00,55.0,0.0
2023-02-15 22:00,54.8,0.0
2023-02-15 23:00,54.9,0.0
Total,active = 22986.7, returned = 0.0
