Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2022-10-29 00:00,20.3,0.0
2022-10-29 01:00,21.3,0.0
2022-10-29 02:00,20.2,0.0
2022-10-29 03:00,20.3,0.0
2022-10-29 04:00,20.4,0.0
2022-10-29 05:00,20.7,0.0
2022-10-29 06:00,20.8,0.0
2022-10-29 07:00,20.4,0.0
2022-10-29 08:00,20.5,0.0
2022-10-29 09:00,21.0,0.0
2022-10-29 10:00,20.7,0.0
2022-10-29 11:00,19.8,0.0
2022-10-29 12:00,19.8,0.0
2022-10-29 13:00,19.8,0.0
2022-10-29 14:00,19.8,0.0
2022-10-29 15:00,19.8,0.0
2022-10-29 16:00,19.8,0.0
2022-10-29 17:00,19.8,0.0
2022-10-29 18:00,19.7,0.0
2022-10-29 19:00,19.6,0.0
2022-10-29 20:00,20.5,0.0
2022-10-29 21:00,20.0,0.0
2022-10-29 22:00,19.8,0.0
2022-10-29 23:00,19.8,0.0
Total,active = 484.6, returned = 0.0
