Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-08-08 00:00,25.5,0.0
2023-08-08 01:00,25.8,0.0
2023-08-08 02:00,25.8,0.0
2023-08-08 03:00,36.0,0.0
2023-08-08 04:00,941.9,0.0
2023-08-08 05:00,1625.7,0.0
2023-08-08 06:00,1792.5,0.0
2023-08-08 07:00,1857.9,0.0
2023-08-08 08:00,1781.5,0.0
2023-08-08 09:00,1484.5,0.0
2023-08-08 10:00,1569.0,0.0
2023-08-08 11:00,1638.7,0.0
2023-08-08 12:00,1561.4,0.0
2023-08-08 13:00,351.2,0.0
2023-08-08 14:00,57.2,0.0
2023-08-08 15:00,24.0,0.0
2023-08-08 16:00,24.0,0.0
2023-08-08 17:00,24.0,0.0
2023-08-08 18:00,24.0,0.0
2023-08-08 19:00,24.4,0.0
2023-08-08 20:00,24.3,0.0
2023-08-08 21:00,24.0,0.0
2023-08-08 22:00,23.9,0.0
2023-08-08 23:00,24.1,0.0
Total,active = 14991.3, returned = 0.0
