Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-06-08 00:00,100.2,0.0
2023-06-08 01:00,99.8,0.0
2023-06-08 02:00,99.7,0.0
2023-06-08 03:00,119.6,0.0
2023-06-08 04:00,1056.0,0.0
2023-06-08 05:00,1641.0,0.0
2023-06-08 06:00,1606.3,0.0
2023-06-08 07:00,1546.1,0.0
2023-06-08 08:00,1602.0,0.0
2023-06-08 09:00,1564.5,0.0
2023-06-08 10:00,1561.3,0.0
2023-06-08 11:00,1577.9,0.0
2023-06-08 12:00,1745.3,0.0
2023-06-08 13:00,1484.9,0.0
2023-06-08 14:00,115.6,0.0
2023-06-08 15:00,18.0,0.0
2023-06-08 16:00,18.1,0.0
2023-06-08 17:00,18.1,0.0
2023-06-08 18:00,18.2,0.0
2023-06-08 19:00,18.7,0.0
2023-06-08 20:00,18.4,0.0
2023-06-08 21:00,18.0,0.0
2023-06-08 22:00,18.0,0.0
2023-06-08 23:00,17.7,0.0
Total,active = 16083.4, returned = 0.0
