Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-02-23 00:00,43.2,0.0
2023-02-23 01:00,43.0,0.0
2023-02-23 02:00,43.1,0.0
2023-02-23 03:00,44.7,0.0
2023-02-23 04:00,59.1,0.0
2023-02-23 05:00,2701.1,0.0
2023-02-23 06:00,4166.7,0.0
2023-02-23 07:00,4302.3,0.0
2023-02-23 08:00,3625.4,0.0
2023-02-23 09:00,3647.3,0.0
2023-02-23 10:00,3734.7,0.0
2023-02-23 11:00,3712.3,0.0
2023-02-23 12:00,3753.0,0.0
2023-02-23 13:00,3703.9,0.0
2023-02-23 14:00,3501.9,0.0
2023-02-23 15:00,3687.8,0.0
2023-02-23 16:00,3393.3,0.0
2023-02-23 17:00,1027.9,0.0
2023-02-23 18:00,163.4,0.0
2023-02-23 19:00,42.0,0.0
2023-02-23 20:00,42.0,0.0
2023-02-23 21:00,41.7,0.0
2023-02-23 22:00,42.6,0.0
2023-02-23 23:00,41.9,0.0
Total,active = 45564.3, returned = 0.0
