Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-07-16 00:00,108.1,0.0
2023-07-16 01:00,105.7,0.0
2023-07-16 02:00,105.3,0.0
2023-07-16 03:00,105.5,0.0
2023-07-16 04:00,105.6,0.0
2023-07-16 05:00,105.8,0.0
2023-07-16 06:00,106.5,0.0
2023-07-16 07:00,106.7,0.0
2023-07-16 08:00,106.3,0.0
2023-07-16 09:00,106.2,0.0
2023-07-16 10:00,107.3,0.0
2023-07-16 11:00,106.8,0.0
2023-07-16 12:00,106.3,0.0
2023-07-16 13:00,106.2,0.0
2023-07-16 14:00,106.2,0.0
2023-07-16 15:00,106.3,0.0
2023-07-16 16:00,107.1,0.0
2023-07-16 17:00,106.1,0.0
2023-07-16 18:00,105.9,0.0
2023-07-16 19:00,108.4,0.0
2023-07-16 20:00,106.0,0.0
2023-07-16 21:00,105.6,0.0
2023-07-16 22:00,106.6,0.0
2023-07-16 23:00,105.1,0.0
Total,active = 2551.6, returned = 0.0
