Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-07-24 00:00,21.1,0.0
2023-07-24 01:00,21.1,0.0
2023-07-24 02:00,20.5,0.0
2023-07-24 03:00,21.6,0.0
2023-07-24 04:00,496.2,0.0
2023-07-24 05:00,1423.5,0.0
2023-07-24 06:00,1561.5,0.0
2023-07-24 07:00,1580.4,0.0
2023-07-24 08:00,1561.1,0.0
2023-07-24 09:00,1562.5,0.0
2023-07-24 10:00,1599.9,0.0
2023-07-24 11:00,1667.0,0.0
2023-07-24 12:00,1556.2,0.0
2023-07-24 13:00,1434.4,0.0
2023-07-24 14:00,94.9,0.0
2023-07-24 15:00,36.3,0.0
2023-07-24 16:00,21.4,0.0
2023-07-24 17:00,21.0,0.0
2023-07-24 18:00,21.2,0.0
2023-07-24 19:00,21.4,0.0
2023-07-24 20:00,21.1,0.0
2023-07-24 21:00,21.0,0.0
2023-07-24 22:00,21.5,0.0
2023-07-24 23:00,20.9,0.0
Total,active = 14827.7, returned = 0.0
