Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-06-17 00:00,67.6,0.0
2023-06-17 01:00,67.6,0.0
2023-06-17 02:00,67.3,0.0
2023-06-17 03:00,67.2,0.0
2023-06-17 04:00,68.5,0.0
2023-06-17 05:00,68.7,0.0
2023-06-17 06:00,69.4,0.0
2023-06-17 07:00,69.0,0.0
2023-06-17 08:00,68.9,0.0
2023-06-17 09:00,69.0,0.0
2023-06-17 10:00,69.1,0.0
2023-06-17 11:00,69.6,0.0
2023-06-17 12:00,69.0,0.0
2023-06-17 13:00,69.0,0.0
2023-06-17 14:00,69.0,0.0
2023-06-17 15:00,68.9,0.0
2023-06-17 16:00,71.7,0.0
2023-06-17 17:00,68.7,0.0
2023-06-17 18:00,69.1,0.0
2023-06-17 19:00,69.0,0.0
2023-06-17 20:00,69.0,0.0
2023-06-17 21:00,68.6,0.0
2023-06-17 22:00,69.1,0.0
2023-06-17 23:00,68.3,0.0
Total,active = 1651.3, returned = 0.0
