Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-08-26 00:00,73.1,0.0
2023-08-26 01:00,72.6,0.0
2023-08-26 02:00,72.6,0.0
2023-08-26 03:00,72.7,0.0
2023-08-26 04:00,73.2,0.0
2023-08-26 05:00,73.3,0.0
2023-08-26 06:00,73.2,0.0
2023-08-26 07:00,73.3,0.0
2023-08-26 08:00,73.1,0.0
2023-08-26 09:00,73.2,0.0
2023-08-26 10:00,73.5,0.0
2023-08-26 11:00,74.0,0.0
2023-08-26 12:00,73.7,0.0
2023-08-26 13:00,73.7,0.0
2023-08-26 14:00,73.5,0.0
2023-08-26 15:00,73.7,0.0
2023-08-26 16:00,73.3,0.0
2023-08-26 17:00,73.7,0.0
2023-08-26 18:00,73.4,0.0
2023-08-26 19:00,73.2,0.0
2023-08-26 20:00,73.2,0.0
2023-08-26 21:00,72.9,0.0
2023-08-26 22:00,73.6,0.0
2023-08-26 23:00,72.4,0.0
Total,active = 1758.1, returned = 0.0
