Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-02-02 00:00,40.2,0.0
2023-02-02 01:00,41.0,0.0
2023-02-02 02:00,40.2,0.0
2023-02-02 03:00,40.2,0.0
2023-02-02 04:00,40.3,0.0
2023-02-02 05:00,1669.0,0.0
2023-02-02 06:00,2073.5,0.0
2023-02-02 07:00,1981.8,0.0
2023-02-02 08:00,666.7,0.0
2023-02-02 09:00,1297.2,0.0
2023-02-02 10:00,2149.1,0.0
2023-02-02 11:00,2244.9,0.0
2023-02-02 12:00,2219.9,0.0
2023-02-02 13:00,2179.9,0.0
2023-02-02 14:00,2055.4,0.0
2023-02-02 15:00,624.1,0.0
2023-02-02 16:00,525.6,0.0
2023-02-02 17:00,528.4,0.0
2023-02-02 18:00,530.8,0.0
2023-02-02 19:00,135.8,0.0
2023-02-02 20:00,41.1,0.0
2023-02-02 21:00,40.7,0.0
2023-02-02 22:00,44.1,0.0
2023-02-02 23:00,40.8,0.0
Total,active = 21250.7, returned = 0.0
