Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-03-29 00:00,28.3,0.0
2023-03-29 01:00,29.1,0.0
2023-03-29 02:00,28.0,0.0
2023-03-29 03:00,28.5,0.0
2023-03-29 04:00,1086.7,0.0
2023-03-29 05:00,2624.0,0.0
2023-03-29 06:00,2801.0,0.0
2023-03-29 07:00,2845.0,0.0
2023-03-29 08:00,2830.0,0.0
2023-03-29 09:00,2790.0,0.0
2023-03-29 10:00,2795.0,0.0
2023-03-29 11:00,2701.7,0.0
2023-03-29 12:00,1798.9,0.0
2023-03-29 13:00,1713.2,0.0
2023-03-29 14:00,293.8,0.0
2023-03-29 15:00,123.1,0.0
2023-03-29 16:00,145.7,0.0
2023-03-29 17:00,108.4,0.0
2023-03-29 18:00,107.8,0.0
2023-03-29 19:00,107.8,0.0
2023-03-29 20:00,107.5,0.0
2023-03-29 21:00,107.5,0.0
2023-03-29 22:00,107.8,0.0
2023-03-29 23:00,107.4,0.0
Total,active = 25416.2, returned = 0.0
