Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2022-12-06 00:00,19.8,0.0
2022-12-06 01:00,19.8,0.0
2022-12-06 02:00,19.8,0.0
2022-12-06 03:00,20.0,0.0
2022-12-06 04:00,19.9,0.0
2022-12-06 05:00,20.1,0.0
2022-12-06 06:00,381.0,0.0
2022-12-06 07:00,1038.8,0.0
2022-12-06 08:00,1077.9,0.0
2022-12-06 09:00,1081.6,0.0
2022-12-06 10:00,1083.0,0.0
2022-12-06 11:00,1091.4,0.0
2022-12-06 12:00,1263.1,0.0
2022-12-06 13:00,1477.0,0.0
2022-12-06 14:00,1435.9,0.0
2022-12-06 15:00,519.5,0.0
2022-12-06 16:00,532.8,0.0
2022-12-06 17:00,41.7,0.0
2022-12-06 18:00,19.8,0.0
2022-12-06 19:00,19.9,0.0
2022-12-06 20:00,20.3,0.0
2022-12-06 21:00,19.9,0.0
2022-12-06 22:00,20.5,0.0
2022-12-06 23:00,19.8,0.0
Total,active = 11263.3, returned = 0.0
