Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-05-16 00:00,26.0,0.0
2023-05-16 01:00,26.3,0.0
2023-05-16 02:00,26.0,0.0
2023-05-16 03:00,26.2,0.0
2023-05-16 04:00,929.5,0.0
2023-05-16 05:00,1590.9,0.0
2023-05-16 06:00,1790.1,0.0
2023-05-16 07:00,1847.0,0.0
2023-05-16 08:00,1959.3,0.0
2023-05-16 09:00,1944.2,0.0
2023-05-16 10:00,1861.0,0.0
2023-05-16 11:00,1885.2,0.0
2023-05-16 12:00,1917.6,0.0
2023-05-16 13:00,2231.3,0.0
2023-05-16 14:00,2145.4,0.0
2023-05-16 15:00,1636.7,0.0
2023-05-16 16:00,145.5,0.0
2023-05-16 17:00,112.1,0.0
2023-05-16 18:00,112.1,0.0
2023-05-16 19:00,111.6,0.0
2023-05-16 20:00,94.9,0.0
2023-05-16 21:00,87.1,0.0
2023-05-16 22:00,87.6,0.0
2023-05-16 23:00,87.3,0.0
Total,active = 22680.9, returned = 0.0
