Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2022-09-26 00:00,20.4,0.0
2022-09-26 01:00,20.4,0.0
2022-09-26 02:00,20.6,0.0
2022-09-26 03:00,20.8,0.0
2022-09-26 04:00,20.3,0.0
2022-09-26 05:00,45.8,0.0
2022-09-26 06:00,156.6,0.0
2022-09-26 07:00,225.5,0.0
2022-09-26 08:00,244.7,0.0
2022-09-26 09:00,234.6,0.0
2022-09-26 10:00,260.2,0.0
2022-09-26 11:00,424.2,0.0
2022-09-26 12:00,286.1,0.0
2022-09-26 13:00,245.2,0.0
2022-09-26 14:00,99.2,0.0
2022-09-26 15:00,109.4,0.0
2022-09-26 16:00,276.9,0.0
2022-09-26 17:00,23.4,0.0
2022-09-26 18:00,23.0,0.0
2022-09-26 19:00,22.8,0.0
2022-09-26 20:00,23.1,0.0
2022-09-26 21:00,22.9,0.0
2022-09-26 22:00,23.3,0.0
2022-09-26 23:00,23.2,0.0
Total,active = 2872.6, returned = 0.0
