Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-03-25 00:00,21.6,0.0
2023-03-25 01:00,21.7,0.0
2023-03-25 02:00,21.6,0.0
2023-03-25 03:00,21.6,0.0
2023-03-25 04:00,21.8,0.0
2023-03-25 05:00,22.5,0.0
2023-03-25 06:00,22.6,0.0
2023-03-25 07:00,22.8,0.0
2023-03-25 08:00,22.8,0.0
2023-03-25 09:00,22.9,0.0
2023-03-25 10:00,22.7,0.0
2023-03-25 11:00,22.0,0.0
2023-03-25 12:00,21.6,0.0
2023-03-25 13:00,22.7,0.0
2023-03-25 14:00,21.9,0.0
2023-03-25 15:00,21.6,0.0
2023-03-25 16:00,21.6,0.0
2023-03-25 17:00,21.7,0.0
2023-03-25 18:00,21.6,0.0
2023-03-25 19:00,21.7,0.0
2023-03-25 20:00,21.7,0.0
2023-03-25 21:00,21.6,0.0
2023-03-25 22:00,21.9,0.0
2023-03-25 23:00,23.1,0.0
Total,active = 529.3, returned = 0.0
