Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-08-29 00:00,23.6,0.0
2023-08-29 01:00,23.4,0.0
2023-08-29 02:00,23.4,0.0
2023-08-29 03:00,67.8,0.0
2023-08-29 04:00,362.1,0.0
2023-08-29 05:00,1238.9,0.0
2023-08-29 06:00,1334.2,0.0
2023-08-29 07:00,1365.2,0.0
2023-08-29 08:00,1387.9,0.0
2023-08-29 09:00,1357.7,0.0
2023-08-29 10:00,1389.8,0.0
2023-08-29 11:00,852.8,0.0
2023-08-29 12:00,288.0,0.0
2023-08-29 13:00,272.6,0.0
2023-08-29 14:00,118.2,0.0
2023-08-29 15:00,46.1,0.0
2023-08-29 16:00,20.0,0.0
2023-08-29 17:00,19.9,0.0
2023-08-29 18:00,19.8,0.0
2023-08-29 19:00,20.2,0.0
2023-08-29 20:00,19.6,0.0
2023-08-29 21:00,19.8,0.0
2023-08-29 22:00,19.8,0.0
2023-08-29 23:00,19.7,0.0
Total,active = 10310.5, returned = 0.0
