Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-07-04 00:00,68.0,0.0
2023-07-04 01:00,67.9,0.0
2023-07-04 02:00,68.1,0.0
2023-07-04 03:00,85.1,0.0
2023-07-04 04:00,1433.6,0.0
2023-07-04 05:00,1655.2,0.0
2023-07-04 06:00,1777.2,0.0
2023-07-04 07:00,1845.3,0.0
2023-07-04 08:00,1803.5,0.0
2023-07-04 09:00,1807.7,0.0
2023-07-04 10:00,1795.5,0.0
2023-07-04 11:00,1785.9,0.0
2023-07-04 12:00,1802.1,0.0
2023-07-04 13:00,1604.4,0.0
2023-07-04 14:00,81.0,0.0
2023-07-04 15:00,66.2,0.0
2023-07-04 16:00,66.4,0.0
2023-07-04 17:00,66.0,0.0
2023-07-04 18:00,66.2,0.0
2023-07-04 19:00,66.1,0.0
2023-07-04 20:00,66.0,0.0
2023-07-04 21:00,66.0,0.0
2023-07-04 22:00,66.8,0.0
2023-07-04 23:00,65.8,0.0
Total,active = 18276.0, returned = 0.0
