Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-06-14 00:00,12.6,0.0
2023-06-14 01:00,12.6,0.0
2023-06-14 02:00,12.8,0.0
2023-06-14 03:00,15.0,0.0
2023-06-14 04:00,1239.4,0.0
2023-06-14 05:00,1616.7,0.0
2023-06-14 06:00,1679.4,0.0
2023-06-14 07:00,1735.5,0.0
2023-06-14 08:00,1749.4,0.0
2023-06-14 09:00,1680.0,0.0
2023-06-14 10:00,1670.8,0.0
2023-06-14 11:00,1665.1,0.0
2023-06-14 12:00,1617.0,0.0
2023-06-14 13:00,1600.8,0.0
2023-06-14 14:00,1538.6,0.0
2023-06-14 15:00,489.9,0.0
2023-06-14 16:00,103.9,0.0
2023-06-14 17:00,103.0,0.0
2023-06-14 18:00,98.4,0.0
2023-06-14 19:00,97.8,0.0
2023-06-14 20:00,73.9,0.0
2023-06-14 21:00,73.8,0.0
2023-06-14 22:00,73.8,0.0
2023-06-14 23:00,73.7,0.0
Total,active = 19033.9, returned = 0.0
