Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2022-12-15 00:00,22.8,0.0
2022-12-15 01:00,23.4,0.0
2022-12-15 02:00,22.8,0.0
2022-12-15 03:00,22.9,0.0
2022-12-15 04:00,23.1,0.0
2022-12-15 05:00,354.9,0.0
2022-12-15 06:00,949.6,0.0
2022-12-15 07:00,1436.8,0.0
2022-12-15 08:00,1559.3,0.0
2022-12-15 09:00,1596.7,0.0
2022-12-15 10:00,1630.9,0.0
2022-12-15 11:00,1593.0,0.0
2022-12-15 12:00,1626.7,0.0
2022-12-15 13:00,1630.1,0.0
2022-12-15 14:00,1544.4,0.0
2022-12-15 15:00,1411.5,0.0
2022-12-15 16:00,742.8,0.0
2022-12-15 17:00,121.7,0.0
2022-12-15 18:00,21.0,0.0
2022-12-15 19:00,21.0,0.0
2022-12-15 20:00,21.0,0.0
2022-12-15 21:00,25.7,0.0
2022-12-15 22:00,78.1,0.0
2022-12-15 23:00,79.2,0.0
Total,active = 16559.4, returned = 0.0
