Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2022-11-22 00:00,86.4,0.0
2022-11-22 01:00,87.6,0.0
2022-11-22 02:00,86.9,0.0
2022-11-22 03:00,86.6,0.0
2022-11-22 04:00,87.0,0.0
2022-11-22 05:00,86.7,0.0
2022-11-22 06:00,1451.1,0.0
2022-11-22 07:00,2552.6,0.0
2022-11-22 08:00,2399.4,0.0
2022-11-22 09:00,2327.8,0.0
2022-11-22 10:00,2281.1,0.0
2022-11-22 11:00,2352.4,0.0
2022-11-22 12:00,2463.8,0.0
2022-11-22 13:00,3205.5,0.0
2022-11-22 14:00,3185.0,0.0
2022-11-22 15:00,1919.1,0.0
2022-11-22 16:00,2933.7,0.0
2022-11-22 17:00,2245.1,0.0
2022-11-22 18:00,1845.4,0.0
2022-11-22 19:00,41.6,0.0
2022-11-22 20:00,41.7,0.0
2022-11-22 21:00,41.3,0.0
2022-11-22 22:00,41.1,0.0
2022-11-22 23:00,40.8,0.0
Total,active = 31889.7, returned = 0.0
