Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-01-09 00:00,20.4,0.0
2023-01-09 01:00,21.3,0.0
2023-01-09 02:00,20.9,0.0
2023-01-09 03:00,20.5,0.0
2023-01-09 04:00,20.8,0.0
2023-01-09 05:00,385.6,0.0
2023-01-09 06:00,1313.9,0.0
2023-01-09 07:00,1574.0,0.0
2023-01-09 08:00,2247.9,0.0
2023-01-09 09:00,2308.7,0.0
2023-01-09 10:00,1596.7,0.0
2023-01-09 11:00,1989.0,0.0
2023-01-09 12:00,5926.4,0.0
2023-01-09 13:00,2075.6,0.0
2023-01-09 14:00,2000.7,0.0
2023-01-09 15:00,1234.9,0.0
2023-01-09 16:00,616.7,0.0
2023-01-09 17:00,532.0,0.0
2023-01-09 18:00,237.6,0.0
2023-01-09 19:00,24.3,0.0
2023-01-09 20:00,23.6,0.0
2023-01-09 21:00,23.5,0.0
2023-01-09 22:00,23.6,0.0
2023-01-09 23:00,23.4,0.0
Total,active = 24262.0, returned = 0.0
