Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-02-13 00:00,31.7,0.0
2023-02-13 01:00,31.6,0.0
2023-02-13 02:00,31.9,0.0
2023-02-13 03:00,31.7,0.0
2023-02-13 04:00,31.5,0.0
2023-02-13 05:00,398.1,0.0
2023-02-13 06:00,1958.4,0.0
2023-02-13 07:00,2475.6,0.0
2023-02-13 08:00,2518.0,0.0
2023-02-13 09:00,2609.0,0.0
2023-02-13 10:00,2304.8,0.0
2023-02-13 11:00,2282.2,0.0
2023-02-13 12:00,2371.7,0.0
2023-02-13 13:00,2250.2,0.0
2023-02-13 14:00,2156.6,0.0
2023-02-13 15:00,699.8,0.0
2023-02-13 16:00,59.6,0.0
2023-02-13 17:00,31.7,0.0
2023-02-13 18:00,31.7,0.0
2023-02-13 19:00,31.4,0.0
2023-02-13 20:00,31.6,0.0
2023-02-13 21:00,31.5,0.0
2023-02-13 22:00,32.1,0.0
2023-02-13 23:00,32.3,0.0
Total,active = 22464.7, returned = 0.0
