Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-05-26 00:00,193.7,0.0
2023-05-26 01:00,193.9,0.0
2023-05-26 02:00,193.7,0.0
2023-05-26 03:00,207.0,0.0
2023-05-26 04:00,1217.0,0.0
2023-05-26 05:00,1694.7,0.0
2023-05-26 06:00,1928.2,0.0
2023-05-26 07:00,1916.3,0.0
2023-05-26 08:00,1875.7,0.0
2023-05-26 09:00,1941.8,0.0
2023-05-26 10:00,1883.5,0.0
2023-05-26 11:00,1849.5,0.0
2023-05-26 12:00,1815.6,0.0
2023-05-26 13:00,1707.7,0.0
2023-05-26 14:00,323.6,0.0
2023-05-26 15:00,293.8,0.0
2023-05-26 16:00,224.4,0.0
2023-05-26 17:00,220.2,0.0
2023-05-26 18:00,220.0,0.0
2023-05-26 19:00,220.5,0.0
2023-05-26 20:00,196.2,0.0
2023-05-26 21:00,196.5,0.0
2023-05-26 22:00,196.3,0.0
2023-05-26 23:00,195.9,0.0
Total,active = 20905.7, returned = 0.0
