Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-04-10 00:00,24.0,0.0
2023-04-10 01:00,24.0,0.0
2023-04-10 02:00,24.1,0.0
2023-04-10 03:00,24.3,0.0
2023-04-10 04:00,24.4,0.0
2023-04-10 05:00,24.4,0.0
2023-04-10 06:00,24.6,0.0
2023-04-10 07:00,24.5,0.0
2023-04-10 08:00,24.6,0.0
2023-04-10 09:00,24.6,0.0
2023-04-10 10:00,24.6,0.0
2023-04-10 11:00,24.2,0.0
2023-04-10 12:00,24.4,0.0
2023-04-10 13:00,24.2,0.0
2023-04-10 14:00,24.0,0.0
2023-04-10 15:00,24.3,0.0
2023-04-10 16:00,24.4,0.0
2023-04-10 17:00,24.1,0.0
2023-04-10 18:00,24.0,0.0
2023-04-10 19:00,24.1,0.0
2023-04-10 20:00,24.1,0.0
2023-04-10 21:00,24.4,0.0
2023-04-10 22:00,24.0,0.0
2023-04-10 23:00,24.0,0.0
Total,active = 582.3, returned = 0.0
