Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-08-01 00:00,16.3,0.0
2023-08-01 01:00,16.2,0.0
2023-08-01 02:00,16.3,0.0
2023-08-01 03:00,21.0,0.0
2023-08-01 04:00,1068.6,0.0
2023-08-01 05:00,1575.6,0.0
2023-08-01 06:00,1746.4,0.0
2023-08-01 07:00,1747.4,0.0
2023-08-01 08:00,1758.2,0.0
2023-08-01 09:00,1683.6,0.0
2023-08-01 10:00,1784.1,0.0
2023-08-01 11:00,1750.7,0.0
2023-08-01 12:00,1722.3,0.0
2023-08-01 13:00,1359.0,0.0
2023-08-01 14:00,91.8,0.0
2023-08-01 15:00,90.5,0.0
2023-08-01 16:00,47.6,0.0
2023-08-01 17:00,15.0,0.0
2023-08-01 18:00,15.0,0.0
2023-08-01 19:00,15.0,0.0
2023-08-01 20:00,15.0,0.0
2023-08-01 21:00,15.0,0.0
2023-08-01 22:00,15.0,0.0
2023-08-01 23:00,17.6,0.0
Total,active = 16603.2, returned = 0.0
