Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2022-11-20 00:00,155.1,0.0
2022-11-20 01:00,155.7,0.0
2022-11-20 02:00,155.0,0.0
2022-11-20 03:00,154.9,0.0
2022-11-20 04:00,155.1,0.0
2022-11-20 05:00,156.4,0.0
2022-11-20 06:00,155.5,0.0
2022-11-20 07:00,156.4,0.0
2022-11-20 08:00,154.9,0.0
2022-11-20 09:00,154.8,0.0
2022-11-20 10:00,154.8,0.0
2022-11-20 11:00,155.2,0.0
2022-11-20 12:00,155.0,0.0
2022-11-20 13:00,154.8,0.0
2022-11-20 14:00,156.4,0.0
2022-11-20 15:00,155.4,0.0
2022-11-20 16:00,155.1,0.0
2022-11-20 17:00,154.7,0.0
2022-11-20 18:00,154.8,0.0
2022-11-20 19:00,155.0,0.0
2022-11-20 20:00,155.0,0.0
2022-11-20 21:00,154.8,0.0
2022-11-20 22:00,154.8,0.0
2022-11-20 23:00,154.8,0.0
Total,active = 3724.4, returned = 0.0
