Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2022-10-14 00:00,20.4,0.0
2022-10-14 01:00,20.4,0.0
2022-10-14 02:00,20.4,0.0
2022-10-14 03:00,21.3,0.0
2022-10-14 04:00,20.3,0.0
2022-10-14 05:00,125.0,0.0
2022-10-14 06:00,144.3,0.0
2022-10-14 07:00,215.9,0.0
2022-10-14 08:00,220.3,0.0
2022-10-14 09:00,220.1,0.0
2022-10-14 10:00,337.7,0.0
2022-10-14 11:00,224.1,0.0
2022-10-14 12:00,222.6,0.0
2022-10-14 13:00,230.5,0.0
2022-10-14 14:00,103.2,0.0
2022-10-14 15:00,41.4,0.0
2022-10-14 16:00,20.5,0.0
2022-10-14 17:00,21.2,0.0
2022-10-14 18:00,20.4,0.0
2022-10-14 19:00,20.4,0.0
2022-10-14 20:00,20.4,0.0
2022-10-14 21:00,20.4,0.0
2022-10-14 22:00,20.2,0.0
2022-10-14 23:00,20.4,0.0
Total,active = 2351.8, returned = 0.0
