Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-04-22 00:00,201.0,0.0
2023-04-22 01:00,238.1,0.0
2023-04-22 02:00,304.4,0.0
2023-04-22 03:00,195.4,0.0
2023-04-22 04:00,280.4,0.0
2023-04-22 05:00,278.4,0.0
2023-04-22 06:00,181.2,0.0
2023-04-22 07:00,302.4,0.0
2023-04-22 08:00,188.4,0.0
2023-04-22 09:00,113.6,0.0
2023-04-22 10:00,104.5,0.0
2023-04-22 11:00,104.7,0.0
2023-04-22 12:00,104.5,0.0
2023-04-22 13:00,104.9,0.0
2023-04-22 14:00,104.8,0.0
2023-04-22 15:00,104.5,0.0
2023-04-22 16:00,104.6,0.0
2023-04-22 17:00,104.7,0.0
2023-04-22 18:00,104.9,0.0
2023-04-22 19:00,104.9,0.0
2023-04-22 20:00,104.5,0.0
2023-04-22 21:00,104.7,0.0
2023-04-22 22:00,104.8,0.0
2023-04-22 23:00,105.2,0.0
Total,active = 3749.5, returned = 0.0
