Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-07-30 00:00,23.0,0.0
2023-07-30 01:00,22.8,0.0
2023-07-30 02:00,22.6,0.0
2023-07-30 03:00,23.0,0.0
2023-07-30 04:00,22.8,0.0
2023-07-30 05:00,23.2,0.0
2023-07-30 06:00,22.9,0.0
2023-07-30 07:00,23.4,0.0
2023-07-30 08:00,23.4,0.0
2023-07-30 09:00,23.4,0.0
2023-07-30 10:00,23.6,0.0
2023-07-30 11:00,23.1,0.0
2023-07-30 12:00,22.9,0.0
2023-07-30 13:00,23.3,0.0
2023-07-30 14:00,22.8,0.0
2023-07-30 15:00,22.9,0.0
2023-07-30 16:00,23.3,0.0
2023-07-30 17:00,23.4,0.0
2023-07-30 18:00,23.3,0.0
2023-07-30 19:00,23.3,0.0
2023-07-30 20:00,23.5,0.0
2023-07-30 21:00,23.5,0.0
2023-07-30 22:00,22.8,0.0
2023-07-30 23:00,22.7,0.0
Total,active = 554.9, returned = 0.0
