Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-03-05 00:00,78.0,0.0
2023-03-05 01:00,78.5,0.0
2023-03-05 02:00,78.2,0.0
2023-03-05 03:00,78.1,0.0
2023-03-05 04:00,78.0,0.0
2023-03-05 05:00,78.0,0.0
2023-03-05 06:00,79.0,0.0
2023-03-05 07:00,78.1,0.0
2023-03-05 08:00,78.3,0.0
2023-03-05 09:00,78.2,0.0
2023-03-05 10:00,78.0,0.0
2023-03-05 11:00,78.0,0.0
2023-03-05 12:00,78.0,0.0
2023-03-05 13:00,78.0,0.0
2023-03-05 14:00,78.1,0.0
2023-03-05 15:00,78.2,0.0
2023-03-05 16:00,78.9,0.0
2023-03-05 17:00,78.0,0.0
2023-03-05 18:00,78.0,0.0
2023-03-05 19:00,77.8,0.0
2023-03-05 20:00,78.0,0.0
2023-03-05 21:00,78.0,0.0
2023-03-05 22:00,77.9,0.0
2023-03-05 23:00,77.4,0.0
Total,active = 1874.7, returned = 0.0
