Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2022-10-18 00:00,20.4,0.0
2022-10-18 01:00,20.4,0.0
2022-10-18 02:00,20.3,0.0
2022-10-18 03:00,20.2,0.0
2022-10-18 04:00,20.4,0.0
2022-10-18 05:00,56.9,0.0
2022-10-18 06:00,334.2,0.0
2022-10-18 07:00,733.5,0.0
2022-10-18 08:00,740.7,0.0
2022-10-18 09:00,739.7,0.0
2022-10-18 10:00,733.3,0.0
2022-10-18 11:00,735.4,0.0
2022-10-18 12:00,753.9,0.0
2022-10-18 13:00,752.9,0.0
2022-10-18 14:00,414.3,0.0
2022-10-18 15:00,357.4,0.0
2022-10-18 16:00,20.4,0.0
2022-10-18 17:00,20.3,0.0
2022-10-18 18:00,20.3,0.0
2022-10-18 19:00,20.1,0.0
2022-10-18 20:00,20.4,0.0
2022-10-18 21:00,20.7,0.0
2022-10-18 22:00,20.9,0.0
2022-10-18 23:00,20.4,0.0
Total,active = 6617.4, returned = 0.0
