Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-04-05 00:00,51.8,0.0
2023-04-05 01:00,52.0,0.0
2023-04-05 02:00,51.8,0.0
2023-04-05 03:00,115.0,0.0
2023-04-05 04:00,1563.6,0.0
2023-04-05 05:00,2047.0,0.0
2023-04-05 06:00,2142.8,0.0
2023-04-05 07:00,1968.1,0.0
2023-04-05 08:00,1931.9,0.0
2023-04-05 09:00,2000.3,0.0
2023-04-05 10:00,1960.3,0.0
2023-04-05 11:00,1907.3,0.0
2023-04-05 12:00,2178.5,0.0
2023-04-05 13:00,2162.6,0.0
2023-04-05 14:00,2093.8,0.0
2023-04-05 15:00,2059.3,0.0
2023-04-05 16:00,375.0,0.0
2023-04-05 17:00,52.5,0.0
2023-04-05 18:00,52.2,0.0
2023-04-05 19:00,52.2,0.0
2023-04-05 20:00,52.4,0.0
2023-04-05 21:00,52.0,0.0
2023-04-05 22:00,52.3,0.0
2023-04-05 23:00,52.4,0.0
Total,active = 25027.1, returned = 0.0
