Date/time UTC,Active energy Wh (A),Returned energy Wh (A)
2023-01-20 00:00,21.6,0.0
2023-01-20 01:00,21.6,0.0
2023-01-20 02:00,21.6,0.0
2023-01-20 03:00,21.6,0.0
2023-01-20 04:00,21.3,0.0
2023-01-20 05:00,863.1,0.0
2023-01-20 06:00,1204.7,0.0
2023-01-20 07:00,1996.8,0.0
2023-01-20 08:00,2097.9,0.0
2023-01-20 09:00,2119.6,0.0
2023-01-20 10:00,2117.2,0.0
2023-01-20 11:00,2135.0,0.0
2023-01-20 12:00,2126.2,0.0
2023-01-20 13:00,2152.9,0.0
2023-01-20 14:00,1352.9,0.0
2023-01-20 15:00,22.6,0.0
2023-01-20 16:00,21.6,0.0
2023-01-20 17:00,21.8,0.0
2023-01-20 18:00,21.6,0.0
2023-01-20 19:00,21.6,0.0
2023-01-20 20:00,21.4,0.0
2023-01-20 21:00,21.9,0.0
2023-01-20 22:00,21.3,0.0
2023-01-20 23:00,21.3,0.0
Total,active = 18469.1, returned = 0.0
